"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1429,"CRESY","Cresud SACIF y A ADR","Consumer Defensive","Farm Products","Argentina",301.08,,3.27,-1.24%,35232
1430,"CREX","Creative Realities, Inc.","Technology","Software - Application","USA",16.06,,1.39,-1.42%,33879
1431,"CRF","Cornerstone Total Return Fund, Inc.","Financial","Asset Management","USA",425.56,4.06,10.72,0.37%,165922
1432,"CRH","CRH plc","Basic Materials","Building Materials","Ireland",30941.17,18.02,38.37,-3.08%,216400
1433,"CRHM","CRH Medical Corporation","Healthcare","Medical Instruments & Supplies","Canada",171.61,,2.38,-0.83%,8743
1434,"CRI","Carter's, Inc.","Consumer Cyclical","Apparel Retail","USA",3457.90,31.37,78.48,-0.80%,205133
1435,"CRIS","Curis, Inc.","Healthcare","Biotechnology","USA",61.93,,1.12,0.90%,274912
1436,"CRK","Comstock Resources, Inc.","Energy","Oil & Gas E&P","USA",1383.28,,5.95,-1.24%,640491
1437,"CRL","Charles River Laboratories International, Inc.","Healthcare","Diagnostics & Research","USA",10619.71,39.65,215.77,0.17%,61274
1438,"CRM","salesforce.com, inc.","Technology","Software - Application","USA",189615.22,,216.43,3.82%,7663987
1439,"CRMD","CorMedix Inc.","Healthcare","Biotechnology","USA",133.95,,4.62,-2.74%,96167
1440,"CRMT","America's Car-Mart, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",693.93,13.80,101.36,-1.70%,10004
1441,"CRNC","Cerence Inc.","Technology","Software - Application","USA",1962.38,28.64,53.17,-0.61%,195208
1442,"CRNT","Ceragon Networks Ltd.","Technology","Communication Equipment","Israel",192.82,,2.36,1.80%,117552
1443,"CRNX","Crinetics Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",525.24,,15.48,1.71%,18496
1444,"CROC","ProShares UltraShort Australian Dollar","Financial","Exchange Traded Fund","USA",,,51.53,-0.55%,113
1445,"CRON","Cronos Group Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",1920.87,2.81,5.44,-0.91%,844850
1446,"CROX","Crocs, Inc.","Consumer Cyclical","Footwear & Accessories","USA",2694.79,22.05,39.44,0.25%,420515
1447,"CRS","Carpenter Technology Corporation","Industrials","Metal Fabrication","USA",1037.85,6.19,21.31,-0.58%,94518
1448,"CRSA","Crescent Acquisition Corp.","Financial","Shell Companies","USA",314.68,167.67,10.07,0.10%,59116
1449,"CRSP","CRISPR Therapeutics AG","Healthcare","Biotechnology","Switzerland",6163.48,185.42,87.65,1.22%,327668
1450,"CRT","Cross Timbers Royalty Trust","Energy","Oil & Gas E&P","USA",36.95,6.93,6.16,-0.57%,2261
1451,"CRTO","Criteo S.A.","Communication Services","Advertising Agencies","France",821.93,10.63,13.38,-1.40%,105919
1452,"CRTX","Cortexyme, Inc.","Healthcare","Biotechnology","USA",1270.46,,42.63,1.23%,4904
1453,"CRUS","Cirrus Logic, Inc.","Technology","Semiconductors","USA",3430.69,20.75,59.51,-0.05%,93174
1454,"CRVL","CorVel Corporation","Financial","Insurance Brokers","USA",1473.68,35.44,82.31,1.43%,9419
1455,"CRVS","Corvus Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",105.16,,3.62,-0.28%,67028
1456,"CRWD","CrowdStrike Holdings, Inc.","Technology","Software - Infrastructure","USA",24129.04,,113.92,2.40%,1552025
1457,"CRWS","Crown Crafts, Inc.","Consumer Cyclical","Apparel Manufacturing","USA",59.97,8.80,5.82,0.43%,13715
1458,"CRY","CryoLife, Inc.","Healthcare","Medical Devices","USA",770.78,,19.90,0.25%,35615
1459,"CS","Credit Suisse Group AG","Financial","Banks - Diversified","Switzerland",27351.17,6.10,11.10,-0.45%,1160952
1460,"CSA","VictoryShares US Small Cap Volatility Wtd ETF","Financial","Exchange Traded Fund","USA",,,43.39,0.21%,821
1461,"CSB","VictoryShares US Small Cap High Div Volatility Wtd ETF","Financial","Exchange Traded Fund","USA",,,39.30,-0.70%,1038
1462,"CSBR","Champions Oncology, Inc.","Healthcare","Biotechnology","USA",117.71,,8.31,-2.52%,15096
1463,"CSCO","Cisco Systems, Inc.","Technology","Communication Equipment","USA",178349.27,16.01,41.84,-0.81%,5891413
1464,"CSD","Invesco S&P Spin-Off ETF","Financial","Exchange Traded Fund","USA",,,43.68,-0.01%,2487
1465,"CSF","VictoryShares US Discovery Enhanced Volatility Wtd ETF","Financial","Exchange Traded Fund","USA",,,41.57,-0.04%,942
1466,"CSGP","CoStar Group, Inc.","Real Estate","Real Estate Services","USA",33683.39,105.03,848.00,-0.58%,31834
1467,"CSGS","CSG Systems International, Inc.","Technology","Software - Infrastructure","USA",1449.97,18.64,43.69,-0.02%,15268
1468,"CSII","Cardiovascular Systems, Inc.","Healthcare","Medical Devices","USA",1273.04,,31.77,-0.11%,58457
1469,"CSIQ","Canadian Solar Inc.","Technology","Solar","Canada",1581.12,5.43,27.65,2.18%,643505
1470,"CSL","Carlisle Companies Incorporated","Industrials","Building Products & Equipment","USA",7070.61,19.16,127.41,-0.91%,135246
1471,"CSLT","Castlight Health, Inc.","Healthcare","Health Information Services","USA",179.41,,1.16,-3.72%,152854
1472,"CSM","ProShares Large Cap Core Plus","Financial","Exchange Traded Fund","USA",,,78.28,-0.04%,3670
1473,"CSML","IQ Chaikin U.S. Small Cap ETF","Financial","Exchange Traded Fund","USA",,,23.41,-0.55%,684
1474,"CSOD","Cornerstone OnDemand, Inc.","Technology","Software - Application","USA",2329.42,,34.79,-0.73%,186414
1475,"CSPI","CSP Inc.","Technology","Information Technology Services","USA",41.80,,9.43,-2.98%,447
1476,"CSPR","Casper Sleep Inc.","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",354.74,,9.55,2.11%,114526
1477,"CSQ","Calamos Strategic Total Return Fund","Financial","Closed-End Fund - Debt","USA",2182.61,,14.07,-0.13%,73218
1478,"CSSE","Chicken Soup for the Soul Entertainment, Inc.","Communication Services","Broadcasting","USA",165.64,,12.30,-1.76%,6755
1479,"CSTE","Caesarstone Ltd.","Industrials","Building Products & Equipment","Israel",371.44,102.64,10.84,-0.37%,20163
1480,"CSTL","Castle Biosciences, Inc.","Healthcare","Diagnostics & Research","USA",892.20,115.42,45.50,-0.20%,32545
1481,"CSTM","Constellium SE","Basic Materials","Aluminum","France",1156.14,,7.98,-1.36%,218107
1482,"CSTR","Capstar Financial Holdings, Inc.","Financial","Banks - Regional","USA",230.68,9.96,10.46,-0.29%,4253
1483,"CSU","Capital Senior Living Corporation","Healthcare","Medical Care Facilities","USA",20.34,,0.64,-1.13%,54275
1484,"CSV","Carriage Services, Inc.","Consumer Cyclical","Personal Services","USA",409.92,76.21,22.53,-0.79%,32007
1485,"CSWC","Capital Southwest Corporation","Financial","Asset Management","USA",273.32,,14.89,0.92%,30491
1486,"CSWI","CSW Industrials, Inc.","Industrials","Specialty Industrial Machinery","USA",1084.84,26.68,72.65,-0.89%,4817
1487,"CSX","CSX Corporation","Industrials","Railroads","USA",57292.41,20.19,74.95,-0.21%,582135
1488,"CTAS","Cintas Corporation","Industrials","Specialty Business Services","USA",33635.72,40.20,324.50,-0.26%,68394
1489,"CTB","Cooper Tire & Rubber Company","Consumer Cyclical","Auto Parts","USA",1763.80,28.12,34.76,-0.72%,116495
1490,"CTBB","Qwest Corp. NT","Financial","Exchange Traded Fund","USA",,,25.59,0.20%,27924
1491,"CTBI","Community Trust Bancorp, Inc.","Financial","Banks - Regional","USA",592.74,10.16,32.71,-0.67%,2967
1492,"CTEK","CynergisTek, Inc.","Technology","Information Technology Services","USA",15.01,,1.30,1.34%,25794
1493,"CTG","Computer Task Group, Incorporated","Technology","Information Technology Services","USA",71.50,13.05,4.91,-1.80%,1561
1494,"CTHR","Charles & Colvard, Ltd.","Consumer Cyclical","Luxury Goods","USA",20.51,,0.70,-0.96%,74861
1495,"CTIB","Yunhong CTI Ltd.","Consumer Cyclical","Auto Parts","USA",7.03,,1.42,-2.08%,29776
1496,"CTIC","CTI BioPharma Corp.","Healthcare","Biotechnology","USA",82.88,,1.11,0.45%,120804
1497,"CTK","CooTek (Cayman) Inc.","Technology","Software - Application","China",335.30,,5.56,-1.42%,6640
1498,"CTL","CenturyLink, Inc.","Communication Services","Telecom Services","USA",12522.49,10.13,11.27,-1.33%,2975604
1499,"CTLT","Catalent, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",14510.09,119.06,87.98,-0.54%,210261
1500,"CTMX","CytomX Therapeutics, Inc.","Healthcare","Biotechnology","USA",325.92,,6.91,0.88%,128201
1501,"CTO","CTO Realty Growth, Inc.","Real Estate","Real Estate - Development","USA",201.78,,41.93,-1.09%,1963
1502,"CTR","ClearBridge MLP and Midstream Total Return Fund Inc","Financial","Closed-End Fund - Equity","USA",103.68,,13.31,-1.39%,10743
1503,"CTRA","Contura Energy, Inc.","Energy","Thermal Coal","USA",86.47,,4.30,-4.87%,26608
1504,"CTRE","CareTrust REIT, Inc.","Real Estate","REIT - Healthcare Facilities","USA",1813.46,37.63,18.91,-1.46%,62463
1505,"CTRM","Castor Maritime Inc.","Industrials","Marine Shipping","Cyprus",19.42,0.87,0.15,1.22%,1896398
1506,"CTRN","Citi Trends, Inc.","Consumer Cyclical","Apparel Retail","USA",218.92,,19.06,-4.32%,44707
1507,"CTS","CTS Corporation","Technology","Electronic Components","USA",705.31,32.94,21.49,-0.09%,11645
1508,"CTSH","Cognizant Technology Solutions Corporation","Technology","Information Technology Services","USA",36990.17,22.86,66.60,-1.51%,597158
1509,"CTSO","Cytosorbents Corporation","Healthcare","Medical Devices","USA",373.30,,8.48,1.07%,83738
1510,"CTT","CatchMark Timber Trust, Inc.","Real Estate","REIT - Specialty","USA",511.72,,10.11,-1.08%,38197
1511,"CTVA","Corteva, Inc.","Basic Materials","Agricultural Inputs","USA",21634.75,45.81,28.82,0.98%,757914
1512,"CTXR","Citius Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",54.68,,0.91,-4.26%,447898
1513,"CTXS","Citrix Systems, Inc.","Technology","Software - Application","USA",17428.74,24.14,143.14,0.24%,281100
1514,"CUB","Cubic Corporation","Industrials","Aerospace & Defense","USA",1467.03,,48.39,2.09%,102993
1515,"CUBA","The Herzfeld Caribbean Basin Fund Inc.","Financial","Closed-End Fund - Equity","USA",23.68,2.02,3.84,-0.54%,8571
1516,"CUBE","CubeSmart","Real Estate","REIT - Industrial","USA",6050.60,37.76,31.18,-0.38%,161259
1517,"CUBI","Customers Bancorp, Inc.","Financial","Banks - Regional","USA",410.62,6.08,12.63,-0.16%,20557
1518,"CUE","Cue Biopharma, Inc.","Healthcare","Biotechnology","USA",550.64,,18.97,2.04%,76360
1519,"CUK","Carnival Corporation & Plc","Consumer Cyclical","Leisure","USA",13179.24,3.08,12.99,-2.33%,938345
1520,"CULP","Culp, Inc.","Consumer Cyclical","Textile Manufacturing","USA",144.04,,11.24,-1.01%,5391
1521,"CURE","Direxion Daily Healthcare Bull 3X Shares","Financial","Exchange Traded Fund","USA",,,65.33,1.11%,37628
1522,"CURO","CURO Group Holdings Corp.","Financial","Credit Services","USA",327.85,3.35,7.79,-4.77%,67542
1523,"CUT","Invesco MSCI Global Timber ETF","Financial","Exchange Traded Fund","USA",,,27.28,-0.29%,11769
1524,"CUTR","Cutera, Inc.","Healthcare","Medical Devices","USA",289.47,,17.22,11.57%,257910
1525,"CUZ","Cousins Properties Incorporated","Real Estate","REIT - Office","USA",4600.22,13.72,30.89,-0.29%,109599
1526,"CVA","Covanta Holding Corporation","Industrials","Waste Management","USA",1234.08,,9.10,-1.78%,337297
1527,"CVAC","CureVac N.V.","Healthcare","Biotechnology","Germany",10950.59,,60.95,-2.71%,446706
1528,"CVBF","CVB Financial Corp.","Financial","Banks - Regional","USA",2538.48,14.28,18.58,-0.59%,59499
1529,"CVCO","Cavco Industries, Inc.","Consumer Cyclical","Residential Construction","USA",1838.19,26.78,198.14,-2.56%,4847
1530,"CVCY","Central Valley Community Bancorp","Financial","Banks - Regional","USA",158.00,8.54,12.39,-0.88%,5044
1531,"CVE","Cenovus Energy Inc.","Energy","Oil & Gas Integrated","Canada",6321.69,,4.93,0.82%,1246421
1532,"CVEO","Civeo Corporation","Industrials","Specialty Business Services","USA",152.31,,0.82,-4.81%,59533
1533,"CVET","Covetrus, Inc.","Healthcare","Health Information Services","USA",2497.34,,23.14,6.39%,3424076
1534,"CVGI","Commercial Vehicle Group, Inc.","Consumer Cyclical","Auto Parts","USA",160.54,,4.24,-4.18%,43167
1535,"CVGW","Calavo Growers, Inc.","Consumer Defensive","Packaged Foods","USA",1147.81,96.11,62.49,-1.18%,10011
1536,"CVI","CVR Energy, Inc.","Energy","Oil & Gas Refining & Marketing","USA",1861.11,25.52,17.73,-1.61%,84855
1537,"CVLG","Covenant Logistics Group, Inc.","Industrials","Trucking","USA",332.90,,19.27,-3.21%,13802
1538,"CVLT","Commvault Systems, Inc.","Technology","Software - Application","USA",2043.05,603.61,43.12,-0.78%,30956
1539,"CVLY","Codorus Valley Bancorp, Inc.","Financial","Banks - Regional","USA",126.00,12.28,12.93,0.47%,1109
1540,"CVM","CEL-SCI Corporation","Healthcare","Biotechnology","USA",498.37,,12.85,-2.36%,134995
1541,"CVNA","Carvana Co.","Consumer Cyclical","Internet Retail","USA",34344.15,,200.21,-0.34%,282113
1542,"CVR","Chicago Rivet & Machine Co.","Industrials","Tools & Accessories","USA",20.81,,20.80,1.96%,2069
1543,"CVS","CVS Health Corporation","Healthcare","Healthcare Plans","USA",83299.25,10.14,63.35,-0.81%,1454884
1544,"CVU","CPI Aerostructures, Inc.","Industrials","Aerospace & Defense","USA",37.09,8.70,3.09,-3.57%,41579
1545,"CVV","CVD Equipment Corporation","Industrials","Specialty Industrial Machinery","USA",22.02,,3.25,1.56%,1238
1546,"CVX","Chevron Corporation","Energy","Oil & Gas Integrated","USA",162308.84,,86.01,-1.36%,2370805
1547,"CVY","Invesco Zacks Multi-Asset Income ETF","Financial","Exchange Traded Fund","USA",,,17.49,-0.40%,6177
1548,"CW","Curtiss-Wright Corporation","Industrials","Specialty Industrial Machinery","USA",4344.61,17.36,102.28,-1.01%,34622
1549,"CWB","SPDR Bloomberg Barclays Convertible Securities ETF","Financial","Exchange Traded Fund","USA",,,68.17,-0.23%,148928
1550,"CWBC","Community West Bancshares","Financial","Banks - Regional","USA",68.97,9.28,8.00,-3.57%,80
1551,"CWBR","CohBar, Inc.","Healthcare","Biotechnology","USA",65.25,,1.40,-3.26%,67157
1552,"CWCO","Consolidated Water Co. Ltd.","Utilities","Utilities - Regulated Water","Cayman Islands",186.57,35.29,12.12,-0.74%,10996
1553,"CWEB","Direxion Daily CSI China Internet Bull 2X Shares","Financial","Exchange Traded Fund","USA",,,52.40,2.16%,28086
1554,"CWEN","Clearway Energy, Inc.","Utilities","Utilities - Renewable","USA",2075.52,55.50,25.59,-0.60%,348303
1555,"CWEN-A","Clearway Energy, Inc.","Utilities","Utilities - Renewable","USA",5078.94,53.91,24.38,-0.61%,20513
1556,"CWH","Camping World Holdings, Inc.","Consumer Cyclical","Recreational Vehicles","USA",2847.65,,29.41,-9.51%,3240555
1557,"CWI","SPDR MSCI ACWI ex-US ETF","Financial","Exchange Traded Fund","USA",,,24.60,0.04%,18223
1558,"CWK","Cushman & Wakefield plc","Real Estate","Real Estate Services","USA",2556.08,,11.38,-2.49%,111757
1559,"CWS","AdvisorShares Focused Equity ETF","Financial","Exchange Traded Fund","USA",,,39.88,-0.09%,770
1560,"CWST","Casella Waste Systems, Inc.","Industrials","Waste Management","USA",2729.25,79.61,56.06,-0.95%,19063
1561,"CWT","California Water Service Group","Utilities","Utilities - Regulated Water","USA",2351.76,,47.29,0.36%,19434
1562,"CX","CEMEX, S.A.B. de C.V.","Basic Materials","Building Materials","Mexico",5326.69,250.00,3.49,-0.14%,738212
1563,"CXDC","China XD Plastics Company Limited","Consumer Cyclical","Auto Parts","China",78.98,,1.16,0.00%,36345
1564,"CXDO","Crexendo, Inc.","Technology","Information Technology Services","USA",143.94,126.93,9.64,1.26%,2784
1565,"CXE","MFS High Income Municipal Trust","Financial","Closed-End Fund - Debt","USA",155.56,,4.82,-2.33%,67319
1566,"CXH","MFS Investment Grade Municipal Trust","Financial","Closed-End Fund - Debt","USA",88.28,114.00,9.64,-0.52%,2453
1567,"CXO","Concho Resources Inc.","Energy","Oil & Gas E&P","USA",9865.16,,50.48,0.74%,504979
1568,"CXP","Columbia Property Trust, Inc.","Real Estate","REIT - Office","USA",1406.61,,12.24,-0.73%,112043
1569,"CXSE","WisdomTree China ex-State-Owned Enterprises Fund","Financial","Exchange Traded Fund","USA",,,113.05,1.05%,22828
1570,"CXW","CoreCivic, Inc.","Real Estate","REIT - Specialty","USA",1163.16,7.94,9.40,-2.69%,212668
1571,"CYAD","Celyad Oncology SA","Healthcare","Biotechnology","Belgium",136.91,,9.80,-0.20%,1352
1572,"CYAN","Cyanotech Corporation","Consumer Defensive","Packaged Foods","USA",14.31,21.36,2.30,-2.13%,767
1573,"CYB","WisdomTree Chinese Yuan Strategy Fund","Financial","Exchange Traded Fund","USA",,,25.66,0.27%,386
1574,"CYBE","CyberOptics Corporation","Technology","Scientific & Technical Instruments","USA",256.55,112.02,33.60,-2.30%,22690
1575,"CYBR","CyberArk Software Ltd.","Technology","Software - Infrastructure","Israel",4243.66,123.43,109.00,1.50%,65399
1576,"CYCC","Cyclacel Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",20.29,,4.09,-0.24%,36597
1577,"CYCN","Cyclerion Therapeutics, Inc.","Healthcare","Biotechnology","USA",191.41,,6.43,6.46%,135016
1578,"CYD","China Yuchai International Limited","Industrials","Specialty Industrial Machinery","Singapore",663.71,9.90,16.15,-1.52%,3226
1579,"CYH","Community Health Systems, Inc.","Healthcare","Medical Care Facilities","USA",609.02,,5.00,-0.20%,503268
1580,"CYRN","CYREN Ltd.","Technology","Software - Infrastructure","USA",62.91,,1.01,-3.81%,36870
1581,"CYRX","Cryoport, Inc.","Industrials","Integrated Freight & Logistics","USA",1250.79,,40.65,10.84%,666863
1582,"CYTK","Cytokinetics, Incorporated","Healthcare","Biotechnology","USA",1630.93,,24.68,6.56%,159536
1583,"CZA","Invesco Zacks Mid-Cap ETF","Financial","Exchange Traded Fund","USA",,,66.69,-0.21%,7597
1584,"CZNC","Citizens & Northern Corporation","Financial","Banks - Regional","USA",289.98,12.15,17.94,-0.33%,17296
1585,"CZR","Caesars Entertainment, Inc.","Consumer Cyclical","Resorts & Casinos","USA",7401.61,,44.12,-1.34%,1063841
1586,"CZWI","Citizens Community Bancorp, Inc.","Financial","Banks - Regional","USA",78.34,7.81,7.04,0.28%,1243
1587,"CZZ","Cosan Limited","Energy","Oil & Gas Refining & Marketing","Brazil",4300.43,18.57,18.37,-0.76%,279150
1588,"D","Dominion Energy, Inc.","Utilities","Utilities - Diversified","USA",65681.47,122.26,78.58,-0.65%,613687
1589,"DAC","Danaos Corporation","Industrials","Marine Shipping","Greece",126.49,0.76,5.04,-0.98%,69882
1590,"DADA","Dada Nexus Limited","Consumer Cyclical","Internet Retail","China",6064.88,,26.53,-11.42%,1113062
1591,"DAIO","Data I/O Corporation","Technology","Electronic Components","USA",31.18,,3.36,-6.67%,17940
1592,"DAKT","Daktronics, Inc.","Technology","Computer Hardware","USA",170.62,380.00,3.90,2.63%,36871
1593,"DAL","Delta Air Lines, Inc.","Industrials","Airlines","USA",19251.99,,29.45,-1.17%,16142624
1594,"DALI","First Trust Dorsey Wright DALI 1 ETF","Financial","Exchange Traded Fund","USA",,,17.77,-0.25%,318
1595,"DALT","Anfield Capital Diversified Alternatives ETF","Financial","Exchange Traded Fund","USA",,,8.60,0.35%,21438
1596,"DAN","Dana Incorporated","Consumer Cyclical","Auto Parts","USA",2111.81,25.81,13.77,-2.27%,375563
1597,"DAO","Youdao, Inc.","Communication Services","Internet Content & Information","China",3951.83,,33.48,1.39%,123078
1598,"DAR","Darling Ingredients Inc.","Consumer Defensive","Packaged Foods","USA",5302.72,13.03,32.42,-0.43%,307628
